Ticker,MARKETCAP,NMVOLUME_AVG_CR_10D,PRICE_HIGHEST_CR_52W,PRICE_LOWEST_CR_52W,OUTSTANDING_SHARES,FREEFLOAT,BETA,PRICE_TO_EARNINGS,PRICE_TO_BOOK,DIVIDEND_YIELD,BVPS_CR
DNC,511768731000.0,1598.5,65058.0,47258.0,10034681.0,0.29683086089134275,-0.011866945232319471,9.510511044663373,3.2479899694214263,0.032562775020344104,15702.01893483211
DND,88554600000.0,370.0,12900.0,6800.0,12834000.0,0.6778294374318217,0.45613424399932284,27.217732332142724,0.6553090881571779,7.067504116104641e-05,10529.382431432134
DNE,49652960000.0,162.8,9991.0,7500.0,5773600.0,0.12379572537065263,0.1573471083652249,5.43550661492476,0.5997408084847122,0.06239524429157899,14339.527806567827
DNH,19430400000000.0,100.0,59000.0,35590.0,422400000.0,0.9999588068181818,0.10553366973559981,18.503831208256663,3.622314525152819,0.07608695652173914,12699.0629004143
DNL,127576000000.0,0.0,40000.0,19605.0,4310000.0,0.2249663573085847,-0.2564268673006431,13.392741717082123,1.9621810673308282,0.033626461089860164,15085.254104640371
DNM,46227016000.0,295.0,14300.0,7400.0,5253070.0,0.5039506421958969,-0.30812426062902654,4.582118827432758,3.188062706079731,0.0,2760.2970240259506
DNN,255041868400.0,0.0,4400.0,117.0,57964061.0,0.6492991752251451,-0.2213975532623582,1.0897528492322748,0.28999383531767603,0.36363636363636365,15172.736327929128
DNP,2706547891200.0,470.0,22800.0,18100.0,140966036.0,0.6498737015821957,0.1136953649399513,16.949070306423273,1.1795111488346477,0.0,16277.930072106163
DNT,444136425000.0,0.0,61000.0,24665.0,7280925.0,0.14873637256314787,-0.15034626852731706,50.52967523005687,5.993460484327574,0.009857010302633926,10177.759603072413
DNW,3780000000000.0,250.5,35400.0,29500.0,120000000.0,0.689085975,0.16028046291249526,13.95315673543129,1.5455431515469802,0.05077580888888889,20381.184419516667
DOC,73000000000.0,0.0,10900.0,7300.0,10000000.0,0.99793,0.04541397256105822,11.423148729766227,0.6781366665852088,0.03986527397260274,10764.7917591
DOP,59943365000.0,10.8,18200.0,10882.0,4719950.0,0.4030771512410089,-0.06414393025912705,5.433938396666455,0.6861781562874362,0.09448818897637795,18508.312868356657
DP1,650349000000.0,1061.2,40011.0,29000.0,20979000.0,0.03511654511654512,-0.07164763794873348,6.256473677594059,1.0631909071834804,0.054903894155292,29157.51046265313
DP2,94000000000.0,10.0,4700.0,4200.0,20000000.0,0.05676025,0.0034218200042306713,,1.485591571710674,0.0,3163.7228492
DP3,1279246013500.0,11947.0,59700.0,46643.0,21499933.0,0.2743341572273737,0.1609764080678507,8.19643995683459,1.98261387398418,0.05036835438221204,30010.886527506853
DPC,16332144000.0,1224.1,14800.0,6200.0,2237280.0,0.486608739183294,-0.17228859048530384,3.881271109929091,0.5651440238430143,0.0,12917.061301222913
DPG,4334358376000.0,1021948.3,51500.0,30847.0,100799032.0,0.5584300154787201,0.928778327523272,13.07360275818072,1.4824833891874003,0.014534920404560473,29005.384015513166
DPH,153000000000.0,110.1,63743.0,41626.0,3000000.0,0.28677833333333336,0.056434509921959,5.900863413158297,0.6376852624055392,0.03516339869281046,79976.75813866667
DPM,17576061792850.0,4214627.3,34000.0,18454.0,679925021.0,0.9211279901492662,0.4820029637112149,13.838212866698116,1.5115491246791894,0.034147199198579996,17101.660526902422
DPP,84000280000.0,0.0,28000.0,20500.0,3000010.0,0.26356512144959515,0.08470521240760456,7.671742221948175,1.3601901482412797,0.05166662420649074,20585.357154809484
DPR,3614454771200.0,530485.0,47500.0,33600.0,86885932.0,0.44699210914834864,0.7127223140575647,11.015375257500212,1.3585555801533775,0.04794757398291165,30620.75678589717
DPS,9325577100.0,0.0,300.0,300.0,31085257.0,0.9102939055643001,0.0,,,,10471.520902465114
DQC,308650339200.0,101290.1,13000.0,8700.0,27558066.0,0.21718515239025019,0.4638522834405489,18.243452897109645,0.4021038283229917,0.0,27853.502531200847
DRC,1953530429950.0,243568.8,18200.0,12650.0,154429283.0,0.5538392287944509,0.5435411783839812,15.599172590692232,0.9944661661140546,0.03648549649765337,12720.392539276376
DRG,1386620000000.0,334.6,10482.0,8010.0,155800000.0,0.9998793324775354,0.0589728564499824,6.876601176636567,0.7906278634261855,5.841326390791998e-07,11256.876226739409
DRH,280816855820.0,437630.7,3950.0,2040.0,123707866.0,0.9429843218545373,0.7494814024461188,17.072733627305006,0.2182294715349435,0.0,10401.894776327319
DRI,1043173200000.0,848439.4,16000.0,10500.0,73200000.0,-0.11764188524590163,0.6410596456761828,5.799681093560326,1.340990566245711,0.03499248941211296,10627.218683497267
DRL,428450000000.0,4610.0,53868.0,45100.0,9500000.0,0.9692484210526315,0.08093803012562467,9.01819298613046,3.5715219257053055,0.11274218750145874,12627.669922842106
DS3,55482596000.0,3861.2,6900.0,5000.0,10669730.0,0.7313146630701995,0.12629704580848683,6.9166282460522135,0.559246317885909,0.0,9298.228407935347
DSC,3634055828550.0,13070.0,19135.0,11853.0,278471711.0,0.6663039499908125,0.8512059088023437,13.018703641176291,1.1700715544189455,0.09582276564500194,11153.164052843415
DSD,800076657200.0,82.0,16600.0,7949.0,58399756.0,0.3440712492017946,0.36572130019426086,43.66611503947995,1.3634905644990714,0.0,10047.740964773893
DSE,9592795654400.0,392283.3,30349.0,20263.0,428249806.0,0.4146320710767584,0.8180204890674618,41.57043961432783,1.7902198606048327,0.025000011325165668,12512.429614333556
DSG,201630000000.0,390.0,6800.0,2800.0,30000000.0,0.13547043333333333,0.03740018846780956,,100.46766352219197,0.0,-245.91320403333333
DSH,635845000000.0,412545.7,18200.0,9816.0,35000000.0,0.913,0.8504950639717714,2.9726531214779732,0.8827837411987757,0.0010113905857559624,20579.219068228573
DSN,468216598750.0,4094.7,44514.0,37800.0,12083009.0,0.606139993771419,0.2900817870288325,6.454076640339378,1.4001672995803947,0.10310312980974812,27675.26424278919
DSP,1519155200000.0,10.6,21600.0,11000.0,118684000.0,0.6496897222877557,-0.2505713265052158,176.80717360000318,1.7648703897287135,7.566705495264737e-06,7252.657234488221
DST,148207400000.0,66347.3,13600.0,4600.0,32219000.0,0.9893498452012384,0.44359979642363656,64.67189563948276,0.36983504231398123,0.0,12437.977675719296
DSV,17705937600.0,90.0,14400.0,7900.0,1229579.0,0.7978543875586684,-0.22388077643599869,3.903521101076978,0.8954897122193999,,16080.58674879776
DTA,68070701510.0,12470.0,5139.0,3426.0,19504499.0,0.8304926468503497,0.4624805516119279,15.024803617019511,0.32880376276626083,0.0,10614.233762528327
DTB,19778841864.0,2225.0,17069.0,9085.0,1558248.0,0.9196533542799349,0.4763993475402989,7.039104408248666,1.0514114130295498,0.07830064296053696,13030.103944301549
DTC,49130000000.0,211.1,6400.0,4000.0,10000000.0,0.6820878,-0.1031166572489251,,63.642850499131846,0.0,-1537.6893788
DTD,993622219500.0,373812.7,23200.0,14600.0,66686055.0,0.6452472109798668,1.0545375062552562,7.057882270822162,0.7442011212050101,0.0,20021.46943271723
DTE,187685781900.0,0.0,3700.0,3700.0,50725887.0,0.6901488188861045,0.0,,0.3695910772020725,,10011.064195624613
DTG,162329874200.0,637.1,16900.0,14100.0,9605318.0,0.8097281110318263,0.09824410230111154,8.779894792510149,0.7922577916642882,0.00020547589385121325,21331.44057125438
DTH,112074210000.0,0.0,15000.0,12600.0,7471614.0,0.1604218312134433,-0.049499684286383606,34.36884463012693,0.8798865765668145,0.026385030820203863,17047.651821815205
DTI,25804074400.0,14089.1,3600.0,1900.0,13488800.0,0.8859954184212087,0.6273189582889647,119.6945395252458,0.18975508010080855,0.0,10081.416523782695
DTK,7851825962500.0,6359.6,13500.0,10400.0,682767475.0,0.9998284921231786,0.5193664336127044,9.366278576635354,0.8545388458729043,0.043426140735095285,13457.550883193433
DTL,697256316000.0,850.0,15750.0,9250.0,60630984.0,0.007485691847352881,0.2579400349544552,151.1297198839297,1.1967170555695226,0.0,9609.623215846208
DTP,3554160198000.0,7249.5,125000.0,73156.0,32458084.0,0.1754487418296163,0.2436149392394318,12.710012615647608,2.830639414598441,0.0091324200913242,38683.83921854414
DTT,143879623000.0,50.1,27350.0,14600.0,8151820.0,0.4766766194543059,0.05503895858796096,9.36021295373502,0.9961120245587197,0.045288676910141754,17718.890611544415
DTV,222667200000.0,1170.0,45833.0,30756.0,5264000.0,-0.6123242424242424,0.31326136165263724,7.291575658967474,2.242152536109321,,18865.79941318389
DUS,34727440000.0,0.0,10300.0,6200.0,5601200.0,0.8430970913560016,0.064523722147526,,0.8693285615928847,0.0,7131.940987466971
DVC,150032013000.0,20.0,16886.0,8818.0,10793670.0,0.15630105422900645,0.10689391898007984,7.870209803849809,0.9079327515054518,0.050359712230215826,15309.503899878355
DVG,33684000000.0,2840.1,1900.0,1100.0,28000000.0,0.9389711785714285,-0.051856578627248955,78.0729680101538,0.11199290528166117,0.0,10741.751872357143
DVM,338816066400.0,214867.1,8500.0,5000.0,47057787.0,0.46585135845848424,0.5876687128539412,12.16647513374474,0.4364989947531491,0.0,16494.883348063096
DVN,4895472000000.0,21542.6,24200.0,20100.0,237000000.0,0.3498329113924051,0.40928711373042226,7.111877706064117,1.2622174429097683,0.04841208365608056,16364.850696708862
DVP,3012000000000.0,13469.5,80450.0,66700.0,40000000.0,0.16610925,0.18305746783875862,8.96648496210656,1.9717203358732602,0.06637244900398406,38190.000189175
DVT,3100230000.0,0.0,14100.0,6100.0,279300.0,1.0,-0.37206614068209887,,,,241823.47523809524
DVW,105525000000.0,0.0,46200.0,17500.0,2345000.0,0.23178976545842217,-0.1802207994957472,11.01244406722261,1.9015696909195008,0.06666685572139304,23664.65989381663
DWC,595728000000.0,150.1,20600.0,11828.0,31520000.0,0.23266814720812182,-0.3556485377924693,6.121978229871043,1.3560588455665674,0.0,13937.448261770305
DWS,505403535000.0,10.0,19713.0,13528.0,25918130.0,0.14249291904932956,-0.09635260537575098,9.868186771992638,1.2649070366676065,0.03333333333333333,15416.152677411526
DXG,17186335720050.0,15237350.3,24200.0,13050.0,1112384189.0,0.8317376265242616,1.1366914700138346,77.95954919787044,1.2078214116920785,0.0,12791.62618781163
DXL,65305350000.0,0.0,18100.0,13000.0,3957900.0,0.5271975037267238,-0.0645524765690218,3035.1759695477344,1.5803590653414041,0.0,10440.665265165871
DXP,904643008300.0,544911.7,15700.0,8640.0,59910133.0,0.7272850153746112,0.5215891492699263,5.826463182817914,0.9004083757146739,0.03310773271910115,16770.16830059449
DXS,4412765804880.0,3326916.0,13850.0,5840.0,579103124.0,0.3640972898636962,1.161778433081364,9.088399702212188,0.6955035353157007,0.0,10956.090965865693
DXV,38709000000.0,1230.0,4340.0,3560.0,9900000.0,0.7367676767676767,0.13531408967571812,41.65625381386926,0.39609372009372307,0.0,9871.40113979798
DZM,15648356500.0,0.0,2900.0,2900.0,5395985.0,0.8325564285297309,0.0,,,0.0,-1391.4880504671528
E12,5640000000.0,681.5,10500.0,3700.0,1200000.0,0.679505,-0.0006990577537970509,130.59209471119118,1.4045649152677886,0.0,3346.2319533333334
E29,47500000000.0,50.1,9500.0,7839.0,5000000.0,0.0978326,0.012100281551399604,14.979333692892634,0.8823742125743449,0.05291721252631579,10766.4071146
EBS,104638632000.0,50.2,12047.0,9806.0,9965584.0,0.1113560136695747,0.38769633119577007,14.551416213612676,0.8008493570081326,0.07618948229369053,13111.080015380934
ECI,16544000000.0,0.0,19100.0,7200.0,1760000.0,0.8393833333333334,-0.049523548583882686,4.964719320783064,0.5704373907711592,0.0,16478.583192613638
ECO,923309538345.0,11088.1,40700.0,10617.0,29999985.0,0.9501666417499876,0.26779669541439083,69.58278660779183,2.718259685209306,0.0,11322.317793058897
EFI,35175040000.0,13832.0,3900.0,1700.0,10880000.0,0.5835845588235294,0.6733190477097941,13.99026157951522,0.5180797429835532,0.0,6240.352076654412
EGL,107160000000.0,0.0,14100.0,14100.0,7600000.0,1.0,0.0,5.412650053727881,0.9241605982125897,0.09228434786300858,15257.088461973684
EIB,41259261445050.0,8844794.2,31100.0,19100.0,1862720607.0,0.7561782369528257,1.3249032832424694,55.188215038656516,1.560827117183936,0.0,14191.193730644114
EIC,905925481500.0,2606.3,26700.0,20700.0,36677145.0,0.445816270595762,0.14461754609149913,16.730705121475694,2.0490481372076,0.023948784268742307,12054.37761636027
EID,303000000000.0,5704.1,25883.0,20059.0,15000000.0,0.9200763333333334,0.21580805504250697,4.928577629035786,0.6441750087868358,0.09900990099009901,31357.93802066667
EIN,104391063139.0,4172.8,3700.0,2000.0,45407161.0,0.46876740433078384,0.6418245111381918,,0.42316373856072637,0.0,5432.8851706892665
ELC,1871150781000.0,331533.3,26750.0,16700.0,110067693.0,0.6943896789042358,0.5323923068133526,14.906498354768638,1.4134498748232942,5.1128322191582915e-06,12027.310131620547
EME,100177897000.0,10.0,31000.0,17500.0,3780298.0,0.05720501399625109,0.07725448150382791,21.99969083658487,1.2137664563687602,0.018032743789780294,21832.865672759133
EMG,27600000000.0,0.0,15300.0,9200.0,3000000.0,0.380775,0.05716615291962673,4.194495862985458,0.2752025895272695,0.0890440863095238,33429.91799533334
EMS,401092188100.0,175.4,25269.0,18400.0,20999591.0,0.0762088175907807,0.3058307176053793,5.769096759950587,1.1495155722760306,0.05170103972413917,16615.69487239061
EPC,60086400000.0,40.4,14300.0,6400.0,9388500.0,0.295226074452788,0.27357991416141636,,2.916469270993051,0.0,4183.140251584385
EPH,24550000000.0,11996.9,18165.0,9800.0,2500000.0,0.5468748,0.07836165637280743,3.6584456397983662,0.646765439258417,0.13238289205702647,15183.247904
EVE,415027281000.0,9650.0,11950.0,8635.0,41091810.0,0.07339756997805645,0.32940501731568295,10.569693789377663,0.437220666982883,0.05056175590298123,23100.463364865165
EVF,10153553456700.0,5889747.0,16250.0,9650.0,760565802.0,0.9818924950822335,1.0965327133565594,11.030620123999444,1.0010483624735282,9.346481545077065e-05,13336.019018115148
EVG,1375446452040.0,471670.8,11750.0,5740.0,215249836.0,0.5770989251764168,0.8156732425099926,16.024388561433415,0.5829518053202581,0.0,10961.455032272359
EVS,758082842800.0,144048.2,9000.0,4500.0,164800618.0,0.7226254454943852,1.1478164181168482,62.71350589299488,0.41623048736052226,0.0,11051.569117799061
F88,17364549827729.0,90475.7,273300.0,68349.0,110125951.0,1.0,0.5547154421638136,24.14070650577271,7.0904221537098735,0.0,22238.30916999754
FBA,3073410000.0,0.0,900.0,900.0,3414900.0,0.9999707165656389,0.0,,,,10798.938626899762
FBC,13690000000.0,0.0,3700.0,3700.0,3700000.0,0.267772972972973,0.0,0.17511681359116263,0.11534393409041958,2.8618933528122716,32077.97643783784
FCC,325039568000.0,110.0,54200.0,10000.0,5997040.0,0.6510128329976121,-0.2855775542669354,402.08293736335537,23.179997886147405,0.0,2338.2228189240027
FCM,145613871900.0,26116.5,4211.0,3150.0,46226626.0,0.5017751674110933,0.4167086534729846,7.810867828887863,0.2642583347970065,0.047619047619047616,11920.153823794106
FCN,2093938766500.0,712012.2,19217.0,11200.0,157439005.0,0.6623232406734277,0.8574419282011703,29.812148977132253,0.8174290545733381,0.03006648647382975,16270.52516128389
FCS,120745000000.0,15.1,10100.0,4100.0,29450000.0,-0.1658757894736842,-0.5956321948470198,158.83928561362697,1.9964703774115082,0.0,2053.624259286927
FDC,776332108800.0,22054.2,21400.0,14200.0,38623488.0,0.7190080669970698,0.2336195626675739,3.6962963139069602,1.155701423806337,7.485456203766385e-06,17392.035335389697
FGL,60172830000.0,0.0,10100.0,4100.0,14676300.0,0.03535863943909569,-0.21555811788729767,,12.276866462195324,0.0,333.9614398043104
FHN,30000000000.0,0.0,13100.0,10000.0,3000000.0,0.9176,-0.01225755440948215,10.78004339378545,0.29005551722621864,0.09753585,34476.15854933333
FHS,446301170000.0,0.0,49000.0,24530.0,12751462.0,-0.100702491996604,0.10886087889879166,7.326830687586595,1.7679595461702193,0.05714285714285714,19796.833064318427
FIC,2449576000000.0,10293.8,26200.0,11000.0,127000000.0,0.11745299212598426,0.5683357578903385,19.534442297821947,1.4677225162548382,0.025916445019464593,13141.448595622047
FID,46960320200.0,63191.4,2500.0,1400.0,24715958.0,0.9643752429098641,-0.019766577963797195,128.38663287750464,0.2258381390088291,0.0,8413.105104119371
FIR,416950758000.0,469947.7,9500.0,4840.0,70669620.0,0.7648289462996971,0.5722385205049485,22.120254835905232,0.5599481772619502,0.0,10536.689357307992
FIT,1444715394500.0,368366.4,5650.0,4140.0,339933034.0,0.6956680620807215,0.783788168884749,36.13252701986039,0.37303395130575606,0.0,11393.064854079466
FLC,2484992324500.0,0.0,3500.0,3500.0,709997807.0,0.7851398011430759,0.0,,,,10769.940927331625
FMC,2524011115400.0,29578.2,44300.0,33400.0,65388889.0,0.2309759537281632,0.5051934773050074,7.013143752505919,1.063438438866644,0.05181228291828465,36297.3526151056
FOC,1242734313828.0,10860.8,77536.0,61600.0,18419884.0,0.12074526528352807,0.3141012968111758,7.313748246734534,1.548680309764702,0.148219671292905,43564.187892497044
FOX,58413288255947.0,161037.2,100800.0,60200.0,738763463.0,0.6804197627202118,0.8518733020612506,16.50385429263764,4.957981684780916,0.0421443463465587,15947.82010645808
FPT,122482161999900.0,9352343.7,110945.0,71900.0,1703507121.0,0.8663088905279662,0.7272829562103507,12.64110446994192,3.3572444752625747,0.025983836746493735,21416.373019536088
FRC,75000000000.0,0.0,35000.0,23912.0,3000000.0,0.8074716666666667,0.1360459201063858,9.007223872448986,0.44248079835380727,0.018921401666666667,56499.62686066666
FRM,97110000000.0,0.2,12000.0,4700.0,11700000.0,0.6844776923076923,-0.6189549669420344,9.182456747410226,0.656944646166924,1.2502316960148286e-05,12634.245591965811
FRT,24693758825000.0,284050.7,175500.0,123000.0,170301785.0,0.5495487084882874,0.6781915644201564,27.009733647075763,5.537972820065881,0.0,26182.865953154866
FSO,70312075000.0,192.0,12500.0,5100.0,5624966.0,0.359356127663705,-0.21415968407177802,20.877550942080042,1.183730143094351,0.0,10559.839227650442
FT1,305141664300.0,288.3,55150.0,38700.0,7079853.0,0.40297927089729124,-0.034582239193905726,4.890770937236457,2.1753925007016366,0.0,19812.516585443227
FTI,14569823000.0,0.0,3700.0,3700.0,3937790.0,0.9970712856675567,0.0,3.65827905254628,0.11016965807249916,0.0,33584.56461365385
FTM,25700000000.0,34554.5,800.0,500.0,50000000.0,0.68007,0.4161768250050778,,,0.0,-20457.73678076
FTS,9182197238500.0,562031.0,44100.0,23950.0,346498009.0,0.8661580649948266,1.0231751169438312,22.74494754994106,2.027178720824035,0.016606233566913594,13072.355055714042
G20,7228800000.0,1733.8,700.0,500.0,14400000.0,0.47108777777777777,0.3430613339416346,,,,-10371.205334097222
G36,1142855658072.0,154840.5,14000.0,5717.0,103745067.0,0.39213934865934397,1.0441399902987034,46.90670084961924,1.0392294905458166,0.03458504001605938,10600.161081085427
GAB,2927143046800.0,0.0,196400.0,196400.0,14903987.0,1.0,0.0,,19.537453061016105,0.0,10052.48736294523
GAS,180247346773200.0,1636434.6,128700.0,56000.0,2412953106.0,0.999999492737759,0.537761916852002,15.535334034772898,2.604892361739861,0.027289298060338234,28676.76890921021
GCB,18204435529.0,12460.0,23100.0,4507.0,4039147.0,0.8745923334803115,-0.18430668264348973,2.02939463081447,0.21540196293078878,0.0,20923.671904736322
GCF,829510560251.0,37586.2,34900.0,16300.0,43246471.0,0.6276327379406287,0.36742300121370497,7.628686717289166,1.243810169373535,0.06207033504723598,15421.163512162646
GDA,2065317284052.0,31031.0,19200.0,13000.0,149098851.0,0.4136523694605802,0.625445201577005,7.900484836884279,0.5204850815204134,0.05542796541914658,26613.63503356575
GDT,456028533500.0,26411.5,21984.0,18100.0,24650191.0,0.5403221019093472,0.18698308273986775,6.087060905109915,1.3142386167715476,0.10818491525377326,14076.591392091039
GDW,332500000000.0,10.0,49500.0,29721.0,9500000.0,0.6382117894736842,-0.2910096513424511,8.252777137591723,1.765485508325524,0.08188693828571429,19824.57507294737
GEE,81983990144000.0,1301933.8,138160.0,44211.0,640499923.0,0.4985891356617696,1.3664967767693712,24.22020071609016,10.687791799053073,0.0208323642091601,11976.281200700472
GEG,5123809705300.0,669042.6,18000.0,13950.0,358308371.0,0.16039394457797918,0.5278809491547681,9.542318450601464,0.9908629067678503,0.007983555274835278,14431.865298748491
GEL,28925000000000.0,3981971.8,40600.0,31350.0,890000000.0,1.0,,152.60722231811417,3.0040314657446463,0.023932636202143476,10818.794799788764
GER,8800000000.0,0.0,4800.0,2900.0,2200000.0,0.08325,0.15960294429456628,11.640816808706635,0.4115434974066559,0.0011097727272727273,9719.507233636363
GEX,43834028879000.0,13955419.5,45106.0,18172.0,1308478474.0,0.7602651062030387,1.3858209388763076,29.423103130192345,2.2720907091555267,0.05337050510113572,14744.129653367152
GGG,58953509534.0,977.0,7100.0,1700.0,29388589.0,0.7046909601546368,-0.1798139567234051,,,0.0,-12368.228823677107
GH3,41400000000.0,0.0,5940.0,3600.0,11500000.0,0.9788705217391305,0.15558213541220633,4.233793019510279,0.346496617329937,0.11943321256038647,10389.711818086957
GHC,1282121250000.0,3530.0,29787.0,26900.0,47662500.0,0.3634158200974996,0.09634331601057076,7.590254342205918,1.1185985271647874,0.07434790882687577,24047.94870254393
GIC,177315440400.0,19442.9,13383.0,10000.0,13331988.0,0.27555440343930704,0.27448488062273957,12.482057763199032,0.4706693729784747,0.07185702480989355,28257.62788820392
GIL,1341070077600.0,136047.4,21400.0,12800.0,101596218.0,0.8954699143867848,0.5691878319348479,34.52937642972445,0.5376701698800238,0.0,24550.367008356552
GKM,50294779200.0,85958.7,6600.0,1500.0,31434237.0,0.8982737516421982,0.30747609138036003,7470.652616618892,0.16697189992736394,0.0,9582.450703956963
GLC,63000000000.0,0.0,6000.0,6000.0,10500000.0,0.6957142857142857,0.0,,,0.0,-1317.6925602857143
GLT,297523069800.0,3332.0,36300.0,17100.0,9326742.0,0.16079583079414375,0.1329526235502193,21.725053987910794,1.820939924905754,0.0,17518.425272404875
GLW,248400000000.0,20.0,13800.0,10900.0,18000000.0,0.06330555555555556,-0.009226652669803175,17.432782938546175,1.214734002122613,0.03624783212560386,11360.511828833334
GMA,1139999943000.0,0.4,58100.0,31700.0,19999999.0,0.6315799815789991,0.03377789265530948,75.7613959012958,3.5063664821550944,0.017533385964388595,16256.144441857223
GMC,141175108002.0,2877.5,5900.0,4100.0,33000259.0,0.5559118424688723,0.10841059206703527,,0.4199690685536288,0.0,10186.464481142406
GMD,34418155296300.0,1514735.9,84400.0,50810.0,426495109.0,0.8457872842804395,0.8528295971874601,18.24059622002731,2.619376512138884,0.024416871568661392,30808.85837756231
GMH,122100000000.0,1640.0,8159.0,6875.0,16500000.0,0.3581922424242424,0.1082771434872921,6.851709368594605,0.6757947738987694,0.0472972972972973,10950.069881878788
GMX,147261551300.0,736.8,17129.0,14200.0,9034451.0,0.52959168966729,-0.05650531120303961,7.836988906426825,1.268331783343217,0.10513621589154072,12851.526874958976
GND,270000000000.0,335.6,35800.0,21000.0,9000000.0,0.4100611111111111,0.033482354208139095,10.851588385205611,0.7681041981233491,0.06617398148148149,39057.20092833333
GPC,108144286000.0,12576.9,3000.0,1900.0,54072143.0,0.6866371654624452,0.8045092629628201,23.890400947667914,0.18422989257702194,0.0,10856.00155340616
GSM,846349184000.0,2266.4,32900.0,27714.0,28562000.0,0.0455965968769694,0.22760657239905965,7.492202921679146,1.441982824964627,0.0,20549.48192654576
GSP,752815107500.0,96871.1,13500.0,10350.0,67517050.0,0.38199934683165215,0.1834598061127754,7.767194251097162,0.8042207142101953,0.04076649391630335,13864.353159505636
GTA,82572000000.0,44.0,10500.0,8400.0,9830000.0,0.6842985576923077,0.07233648874886822,13.870060177866083,0.5152158632186418,0.05943183978830596,16303.845824008138
GTD,1146876000000.0,1433.7,167100.0,9300.0,9300000.0,0.804236559139785,-0.14222278769707875,,3.817482584757046,0.0,-1335.960021827957
GTS,316347380400.0,87.7,13500.0,9400.0,28499764.0,0.9765420513657587,-0.03954624894660725,6.713368190589155,0.9012794348890271,0.08101845751841731,12315.825226131697
GTT,13050900000.0,0.0,300.0,300.0,43503000.0,0.6130611681952969,0.0,,,,-23943.946734455094
GVR,142800000000000.0,4029130.1,45750.0,24894.0,4000000000.0,0.03226315225,1.0035677731449868,22.705495205825805,2.5338581512636744,0.011204004855532213,14089.18647722875
GVT,1023569820000.0,116.6,109425.0,58400.0,11605100.0,0.636607008987428,-0.2998353273927364,5.1858873133588075,1.4122379920459147,0.06575963718820861,62454.06262737934
H11,11728900000.0,1847.1,15700.0,6000.0,1060000.0,0.4838679245283019,-0.08038554269047636,89.1270595372922,0.47784792151082417,0.0,13184.11091981132
HAC,1291763900000.0,313.6,14200.0,8600.0,129176390.0,0.999938264960997,0.5660789756359198,21.317529917762542,0.974848470359365,6.183621480674604e-05,10258.004504344795
HAD,56000000000.0,390.5,15700.0,12957.0,4000000.0,0.30996375,0.028211720821182784,8.04594502077061,0.7644956097964942,0.08561596071428572,18312.7277915
HAF,258100000000.0,40.2,28000.0,11800.0,14500000.0,0.5307294482758621,-0.03991324367333553,,9.62951336051383,0.0025910984579620303,1848.4838572413794
HAG,20975458133650.0,3285606.9,18850.0,12750.0,1267399283.0,0.6978076298445439,0.7861068702778579,7.213840650922235,1.587666284180389,0.0,10424.104967716003
HAH,10641232656500.0,1016433.7,71000.0,49417.0,188340401.0,0.49834783456790027,0.8835669302386188,8.357355543234426,2.0853167312034175,0.01220670783103839,27094.205477071275
HAI,274024198500.0,0.0,1500.0,1500.0,182682799.0,0.916189104372109,0.0,311.0093893648928,0.1558617217699439,0.0,9623.915243372201
HAM,650569095000.0,990.0,58038.0,23845.0,14457091.0,0.6379815967126443,-0.3510811136457062,14.439678856134378,2.4045336186794737,0.017820550175381446,18714.647884487964
HAN,1168723728000.0,200.0,10192.0,8100.0,141048000.0,0.011157846974079746,0.47922969321107367,17.92982178551362,0.7744862417047341,0.035782041998551777,10698.70522394504
HAP,774377267960.0,11805.0,8050.0,5200.0,110942302.0,0.7239801442642793,0.17366356366219898,47.943657100757434,0.6479371276844393,0.0,10772.65015657418
HAR,327239587800.0,142722.4,6070.0,3120.0,95684090.0,0.6154768273538951,0.7094880518382246,27.50873115734992,0.2992774718005703,0.0,11427.522357175576
HAS,61620000000.0,160.2,8850.0,7410.0,7800000.0,0.922400125,-0.0761237207528561,233.42028842840972,0.4969038644354496,0.0,15898.447497435898
HAT,95251500000.0,90.3,45633.0,30000.0,3123000.0,0.33615113672750563,-0.18460947775291295,7.339385073200547,1.262440855678214,0.12839524742392508,24159.547643611913
HAV,9563794000.0,10.0,5000.0,2500.0,3297860.0,0.2116099531211149,0.06658100337208275,,,,5625.816400938791
HAX,1112000698350.0,223175.7,17600.0,9850.0,107439681.0,0.6774359186714264,0.6448728485073013,208.81899450430646,1.0067830184040338,0.0964954987521299,10280.268747884686
HBC,1770093250460.0,1703972.3,8600.0,5000.0,347213270.0,0.7480025259403248,0.7709120921822402,6.62712772443259,0.9112029867668776,0.0,5594.801678700241
HBD,36183600000.0,0.0,24292.0,12520.0,1904400.0,0.10524737705733181,-0.18316286372902357,9.100926055520592,1.0605036729794521,0.06842105263157895,17916.01527095148
HBH,89600000000.0,20.0,6200.0,4706.0,16000000.0,0.714875,0.42350411038808544,68.22918781497036,0.525554939389418,0.017857142857142856,10655.403613
HBS,131999920000.0,6725.8,9000.0,4000.0,32999980.0,0.5604101881273867,0.5121430939509803,27.885669953121756,0.38095976045635915,0.0,10499.79660636158
HC1,107200000000.0,2990.0,16529.0,7900.0,8000000.0,0.734968875,-0.13961913345305665,8.14669761619687,0.4887329554819276,0.07557814093283582,27417.835956625
